WOS relevance rank	ScorerInits	Authors	Article Title	Source Title	Publication Date	Publication Year	Volume	Issue	DOI	Relevant? Y/N	relevantpt2	Second opinion needed?	second opinion note	Plant species	who will split out individual effects in study	lifeform	mating	MicrobeM-P-O	micr.loc.raw	Micrloc.1	Micrloc.2	micrtax.raw	micrtax.sim1	micrtax.sim2	phen infl micr	phenology of microbes	culture.vsother	culture.sim	strainvcomm.raw	Strainvcomm.1	phen.trait.raw	phen.trait.2	anyeffect	direction.effect.split	direction.grouped	state.relative.too	treatment	reason/s for multiple directions of effects	selection.measured	What fitness components?	raw data available?	Notes	
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JULY	2017	95	5	10.1139/cjb-2016-0286	y	y	n		Elymus condensatus	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	AUGUST	2017	95	5	10.1139/cjb-2016-0287	y	y	n		Encelia californica	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	y	increased	increased	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	SEPTEMBER	2017	95	5	10.1139/cjb-2016-0288	y	y	n		Eriogonum fasciculatum	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	OCTOBER	2017	95	5	10.1139/cjb-2016-0289	y	y	n		Erodium cicutarium	MW	annual		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	NOVEMBER	2017	95	5	10.1139/cjb-2016-0290	y	y	n		Eschscholzia californica	MW	both		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	DECEMBER	2017	95	5	10.1139/cjb-2016-0291	y	y	n		Lupinus bicolor	MW	both		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JANUARY	2017	95	5	10.1139/cjb-2016-0292	y	y	n		Luipinus succulentus	MW	annual		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	FEBRUARY	2017	95	5	10.1139/cjb-2016-0293	y	y	n		Malosma laurina	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	MARCH	2017	95	5	10.1139/cjb-2016-0294	y	y	n		Penstemon spectabiulis	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	APRIL	2017	95	5	10.1139/cjb-2016-0295	y	y	n		Peritoma arborea	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	MAY	2017	95	5	10.1139/cjb-2016-0296	y	y	n		Phacelia cicutaria	MW	annual		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JUNE	2017	95	5	10.1139/cjb-2016-0297	y	y	n		Rhus integrifolia	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JULY	2017	95	5	10.1139/cjb-2016-0298	y	y	n		Stipa pulchra	MW	perennial		other	seed	seed	seed	Methylobacterium extorquens	bacteria	bacteria	n	n	culture	culture	strain	strain	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	AUGUST	2017	95	5	10.1139/cjb-2016-0299	y	y	n		Amsinckia menziesii	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	y	decreased	decreased	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	SEPTEMBER	2017	95	5	10.1139/cjb-2016-0300	y	y	n		Atriplex lentiformis	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	OCTOBER	2017	95	5	10.1139/cjb-2016-0301	y	y	n		Brassica nigra	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	y	decreased	decreased	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	NOVEMBER	2017	95	5	10.1139/cjb-2016-0302	y	y	n		Bromus diandrus	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	y	decreased	decreased	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	DECEMBER	2017	95	5	10.1139/cjb-2016-0303	y	y	n		Bromus madritensis	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JANUARY	2017	95	5	10.1139/cjb-2016-0304	y	y	n		Elymus condensatus	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	FEBRUARY	2017	95	5	10.1139/cjb-2016-0305	y	y	n		Encelia californica	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	y	decreased	decreased	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	MARCH	2017	95	5	10.1139/cjb-2016-0306	y	y	n		Eriogonum fasciculatum	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	APRIL	2017	95	5	10.1139/cjb-2016-0307	y	y	n		Erodium cicutarium	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	MAY	2017	95	5	10.1139/cjb-2016-0308	y	y	n		Eschscholzia californica	MW	both		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JUNE	2017	95	5	10.1139/cjb-2016-0309	y	y	n		Lupinus bicolor	MW	both		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JULY	2017	95	5	10.1139/cjb-2016-0310	y	y	n		Luipinus succulentus	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	AUGUST	2017	95	5	10.1139/cjb-2016-0311	y	y	n		Malosma laurina	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	SEPTEMBER	2017	95	5	10.1139/cjb-2016-0312	y	y	n		Penstemon spectabiulis	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	OCTOBER	2017	95	5	10.1139/cjb-2016-0313	y	y	n		Peritoma arborea	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	NOVEMBER	2017	95	5	10.1139/cjb-2016-0314	y	y	n		Phacelia cicutaria	MW	annual		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	DECEMBER	2017	95	5	10.1139/cjb-2016-0315	y	y	n		Rhus integrifolia	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
444	NG	Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S	The effect of soil inoculants on seed germination of native and invasive species	BOTANY	JANUARY	2017	95	5	10.1139/cjb-2016-0316	y	y	n		Stipa pulchra	MW	perennial		other	seed	seed	seed	Soil microbial community	mixed	mixed	n	n	direct	direct	community	community	germination proportion	germination prb	n	none	none	without focal microbe		16 host species x 2 inocula (1 strain, 1 soil slurry)					
425	NG	Garrido, E; Bennett, AE; Fornoni, J; Strauss, SY	Variation in arbuscular mycorrhizal fungi colonization modifies the expression of tolerance to above-ground defoliation	JOURNAL OF ECOLOGY	JAN	2010	98	1	10.1111/j.1365-2745.2009.01586.x	y	y	n		Datura stramonium	MW	annual	selfer	nutrients	roots	root; soil	root	AMF Glomus sp.	AMF	MF	n	n	direct	direct	strains	strain mix	flowering	flowering time	y	earlier	earlier	without focal microbe	the most salient pattern	continuous inoculum dosage gradient -> quadratic relationship to flowering time; variation among genetic families	y	foliar area; root mass; seed production	n	Negative interations between AMF concentration and plant tolerance to defoliation. Defoliated plants had reduced benefits associated with AMF.	
425	NG	Garrido, E; Bennett, AE; Fornoni, J; Strauss, SY	Variation in arbuscular mycorrhizal fungi colonization modifies the expression of tolerance to above-ground defoliation	JOURNAL OF ECOLOGY	FEB	2010	98	1	10.1111/j.1365-2745.2009.01586.x	y	y	n		Datura stramonium	MW	annual	selfer	nutrients	roots	root; soil	root	AMF Glomus sp.	AMF	MF	n	n	direct	direct	strains	strain mix	flowering	flowering time	y	later	later	without focal microbe	artificial leaf damage	continuous inoculum dosage gradient -> quadratic relationship to flowering time; variation among genetic families	y	foliar area; root mass; seed production	n	Negative interations between AMF concentration and plant tolerance to defoliation. Defoliated plants had reduced benefits associated with AMF.	
425	NG	Garrido, E; Bennett, AE; Fornoni, J; Strauss, SY	Variation in arbuscular mycorrhizal fungi colonization modifies the expression of tolerance to above-ground defoliation	JOURNAL OF ECOLOGY	MAR	2010	98	1	10.1111/j.1365-2745.2009.01586.x	y	y	n		Datura stramonium	MW	annual	selfer	nutrients	roots	root; soil	root	AMF Glomus sp.	AMF	MF	n	n	direct	direct	strains	strain mix	flowering	flowering time	n	none	none	without focal microbe	certain families	continuous inoculum dosage gradient -> quadratic relationship to flowering time; variation among genetic families	y	foliar area; root mass; seed production	n	Negative interations between AMF concentration and plant tolerance to defoliation. Defoliated plants had reduced benefits associated with AMF.	
